CUST_ID,TXN_DATE,TXN_AMOUNT,TXN_TYPE
14,2016-07-02,40283,CREDIT
14,2016-08-22,40948,CREDIT
14,2016-08-23,12753,CREDIT
14,2016-08-24,158358,CREDIT
14,2016-08-24,78950,CREDIT
14,2016-08-21,170430,CREDIT
14,2016-09-05,109285,CREDIT
14,2016-10-18,105418,CREDIT
14,2016-10-04,193647,CREDIT
14,2016-10-10,110023,CREDIT
14,2016-10-18,11293,CREDIT
14,2016-10-15,15501,CREDIT
14,2016-10-23,101455,CREDIT
14,2016-10-11,154814,CREDIT
14,2016-11-08,179117,CREDIT
14,2016-11-25,18012,CREDIT
14,2016-11-08,163701,CREDIT
14,2016-11-17,129871,CREDIT
14,2016-11-01,150315,CREDIT
14,2016-11-25,6649,CREDIT
14,2016-11-21,31619,CREDIT
14,2016-11-08,50629,CREDIT
14,2016-12-13,101256,CREDIT
14,2016-12-02,172054,CREDIT
14,2016-12-13,86063,CREDIT
14,2016-12-16,168436,CREDIT
14,2016-12-27,72325,CREDIT
14,2016-12-22,108152,CREDIT
14,2017-01-17,180541,CREDIT
14,2017-02-06,155593,CREDIT
14,2017-02-02,77753,CREDIT
14,2017-02-14,69923,CREDIT
14,2017-02-17,129253,CREDIT
15,2016-01-23,173322,CREDIT
15,2016-01-15,30833,CREDIT
15,2016-01-16,150528,CREDIT
15,2016-01-12,82479,CREDIT
15,2016-02-21,137737,CREDIT
15,2016-03-05,64690,CREDIT
15,2016-03-12,139690,CREDIT
15,2016-03-26,68539,CREDIT
15,2016-03-10,135481,CREDIT
15,2016-03-09,120843,CREDIT
15,2016-05-17,27924,CREDIT
15,2016-05-06,164665,CREDIT
15,2016-06-08,3589,CREDIT
15,2016-06-03,9502,CREDIT
15,2016-06-21,105068,CREDIT
15,2016-06-03,88362,CREDIT
15,2016-06-05,105245,CREDIT
15,2016-07-07,64961,CREDIT
15,2016-07-18,90479,CREDIT
15,2016-07-06,33229,CREDIT
15,2016-07-27,118009,CREDIT
15,2016-07-13,92568,CREDIT
15,2016-08-09,90606,CREDIT
15,2016-08-24,78560,CREDIT
15,2016-08-04,134414,CREDIT
15,2016-08-07,85619,CREDIT
15,2016-08-22,124407,CREDIT
15,2016-09-04,83814,CREDIT
15,2016-09-18,94382,CREDIT
15,2016-10-22,2785,CREDIT
15,2016-10-14,69399,CREDIT
15,2016-10-17,77012,CREDIT
15,2016-10-03,124639,CREDIT
15,2016-10-06,39928,CREDIT
15,2016-10-16,21270,CREDIT
15,2016-10-20,134649,CREDIT
15,2016-10-11,199763,CREDIT
15,2016-12-20,42165,CREDIT
15,2016-12-08,24917,CREDIT
15,2016-12-15,65930,CREDIT
15,2016-12-06,147917,CREDIT
15,2017-01-01,7437,CREDIT
15,2017-01-09,84185,CREDIT
15,2017-01-03,39720,CREDIT
15,2017-02-11,153537,CREDIT
15,2017-03-23,14681,CREDIT
15,2017-03-17,104022,CREDIT
16,2016-01-08,87730,CREDIT
16,2016-01-07,140810,CREDIT
16,2016-01-13,61788,CREDIT
16,2016-01-26,169070,CREDIT
16,2016-02-05,191889,CREDIT
16,2016-02-07,167692,CREDIT
16,2016-02-22,169609,CREDIT
16,2016-03-09,58652,CREDIT
16,2016-03-03,92630,CREDIT
16,2016-04-23,113951,CREDIT
16,2016-04-18,110685,CREDIT
16,2016-04-01,115955,CREDIT
16,2016-04-11,151659,CREDIT
16,2016-04-06,180586,CREDIT
16,2016-05-10,35830,CREDIT
16,2016-05-14,62713,CREDIT
16,2016-05-10,182109,CREDIT
16,2016-05-14,152029,CREDIT
16,2016-05-21,21312,CREDIT
16,2016-06-27,78659,CREDIT
16,2016-07-10,68533,CREDIT
16,2016-07-21,146534,CREDIT
16,2016-07-20,83740,CREDIT
16,2016-07-10,16936,CREDIT
16,2016-07-01,119516,CREDIT
16,2016-08-18,37328,CREDIT
16,2016-08-18,126945,CREDIT
16,2016-08-22,15754,CREDIT
16,2016-08-21,100136,CREDIT
16,2016-09-03,166297,CREDIT
16,2016-09-20,59516,CREDIT
16,2016-09-23,96772,CREDIT
16,2016-09-18,65778,CREDIT
16,2016-10-10,36877,CREDIT
16,2016-10-13,162431,CREDIT
16,2016-10-11,148054,CREDIT
16,2016-10-12,161445,CREDIT
16,2016-10-06,3519,CREDIT
16,2016-11-02,175881,CREDIT
16,2016-11-14,69151,CREDIT
16,2016-11-21,37970,CREDIT
16,2016-11-15,84410,CREDIT
16,2016-11-24,181268,CREDIT
16,2016-11-06,108505,CREDIT
16,2016-12-08,41736,CREDIT
16,2016-12-22,53817,CREDIT
16,2016-12-02,68506,CREDIT
16,2016-12-23,89386,CREDIT
16,2016-12-02,166589,CREDIT
16,2016-12-24,140107,CREDIT
16,2016-12-22,22966,CREDIT
16,2017-01-15,191542,CREDIT
16,2017-01-13,103807,CREDIT
16,2017-01-07,179674,CREDIT
16,2017-01-25,37219,CREDIT
16,2017-02-17,178509,CREDIT
16,2017-02-19,132404,CREDIT
16,2017-02-17,14251,CREDIT
16,2017-02-11,123658,CREDIT
16,2017-02-18,48938,CREDIT
16,2017-03-14,11306,CREDIT
17,2016-01-05,27770,CREDIT
17,2016-01-21,107011,CREDIT
17,2016-01-21,178156,CREDIT
17,2016-01-04,103848,CREDIT
17,2016-01-07,125678,CREDIT
17,2016-01-25,93399,CREDIT
17,2016-01-10,156543,CREDIT
17,2016-01-14,124739,CREDIT
17,2016-02-17,61654,CREDIT
17,2016-02-01,56866,CREDIT
17,2016-02-06,51448,CREDIT
17,2016-02-07,37123,CREDIT
17,2016-03-22,28281,CREDIT
17,2016-04-11,199249,CREDIT
17,2016-04-11,48244,CREDIT
17,2016-05-04,46720,CREDIT
17,2016-05-24,18125,CREDIT
17,2016-05-12,162484,CREDIT
17,2016-05-09,4635,CREDIT
17,2016-05-19,142741,CREDIT
17,2016-05-04,73037,CREDIT
17,2016-06-13,104834,CREDIT
17,2016-06-10,43345,CREDIT
17,2016-06-01,50339,CREDIT
17,2016-06-17,129000,CREDIT
17,2016-06-18,166776,CREDIT
17,2016-06-26,42796,CREDIT
17,2016-07-05,90413,CREDIT
17,2016-07-24,23603,CREDIT
17,2016-07-12,145997,CREDIT
17,2016-07-27,159932,CREDIT
17,2016-07-24,133430,CREDIT
17,2016-08-14,94724,CREDIT
17,2016-08-09,95620,CREDIT
17,2016-08-06,67784,CREDIT
17,2016-08-25,87785,CREDIT
17,2016-08-08,125618,CREDIT
17,2016-08-13,181140,CREDIT
17,2016-08-10,34810,CREDIT
17,2016-09-19,69868,CREDIT
17,2016-09-25,169263,CREDIT
17,2016-09-05,194016,CREDIT
17,2016-09-17,54300,CREDIT
17,2016-09-06,147866,CREDIT
17,2016-10-24,104987,CREDIT
17,2016-10-14,136235,CREDIT
17,2016-10-13,171382,CREDIT
17,2016-10-11,33949,CREDIT
17,2016-10-05,38081,CREDIT
17,2016-10-26,84142,CREDIT
17,2016-10-20,47088,CREDIT
17,2016-10-22,70762,CREDIT
17,2017-01-09,113600,CREDIT
17,2017-01-10,171886,CREDIT
17,2017-01-14,114068,CREDIT
17,2017-01-17,105486,CREDIT
17,2017-01-19,59154,CREDIT
17,2017-02-15,187496,CREDIT
17,2017-03-18,139205,CREDIT
17,2017-03-23,186189,CREDIT
17,2017-03-26,198894,CREDIT
17,2017-03-01,31555,CREDIT
17,2017-03-25,126173,CREDIT
17,2017-03-06,15670,CREDIT
17,2017-03-02,120016,CREDIT
17,2017-03-27,176361,CREDIT
18,2016-01-27,134987,CREDIT
18,2016-01-26,54139,CREDIT
18,2016-02-12,170802,CREDIT
18,2016-02-10,149227,CREDIT
18,2016-02-17,97776,CREDIT
18,2016-02-07,18767,CREDIT
18,2016-02-12,170407,CREDIT
18,2016-02-14,116572,CREDIT
18,2016-02-16,23921,CREDIT
18,2016-02-22,110394,CREDIT
18,2016-03-07,127573,CREDIT
18,2016-03-23,40121,CREDIT
18,2016-03-08,29116,CREDIT
18,2016-03-20,148198,CREDIT
18,2016-03-24,9952,CREDIT
18,2016-03-26,132688,CREDIT
18,2016-03-03,24528,CREDIT
18,2016-04-19,153367,CREDIT
18,2016-04-19,66760,CREDIT
18,2016-04-15,181595,CREDIT
18,2016-04-05,64576,CREDIT
18,2016-04-19,67789,CREDIT
18,2016-04-23,44052,CREDIT
18,2016-04-24,81022,CREDIT
18,2016-04-14,172209,CREDIT
18,2016-05-20,50990,CREDIT
18,2016-05-16,23951,CREDIT
18,2016-07-13,110707,CREDIT
18,2016-07-12,43474,CREDIT
18,2016-07-18,45963,CREDIT
18,2016-07-14,169790,CREDIT
18,2016-07-26,86028,CREDIT
18,2016-07-11,97844,CREDIT
18,2016-07-08,52462,CREDIT
18,2016-07-18,72203,CREDIT
18,2016-08-02,194896,CREDIT
18,2016-08-10,193325,CREDIT
18,2016-08-22,17852,CREDIT
18,2016-09-20,143196,CREDIT
18,2016-09-25,37072,CREDIT
18,2016-09-24,146771,CREDIT
18,2016-09-17,171467,CREDIT
18,2016-10-13,124784,CREDIT
18,2016-10-26,5423,CREDIT
18,2016-10-20,153092,CREDIT
18,2016-10-02,125128,CREDIT
18,2016-10-12,109603,CREDIT
18,2016-10-07,31766,CREDIT
18,2016-10-21,119964,CREDIT
18,2016-10-17,171591,CREDIT
18,2016-11-21,129920,CREDIT
18,2016-11-10,120379,CREDIT
18,2016-11-23,125867,CREDIT
18,2016-11-23,138516,CREDIT
18,2016-11-03,89400,CREDIT
18,2016-11-04,193709,CREDIT
18,2016-11-14,120002,CREDIT
18,2016-12-11,126955,CREDIT
18,2016-12-23,92850,CREDIT
18,2017-01-02,195356,CREDIT
18,2017-01-18,43392,CREDIT
18,2017-01-02,194512,CREDIT
18,2017-01-19,95902,CREDIT
18,2017-02-24,136913,CREDIT
18,2017-02-03,109651,CREDIT
18,2017-02-11,69075,CREDIT
18,2017-02-19,33936,CREDIT
18,2017-03-05,108555,CREDIT
18,2017-03-04,77739,CREDIT
18,2017-03-12,84804,CREDIT
18,2017-03-07,60067,CREDIT
18,2017-03-04,29088,CREDIT
18,2017-03-04,134225,CREDIT
18,2017-03-05,102023,CREDIT
19,2016-01-21,145898,CREDIT
19,2016-01-07,158592,CREDIT
19,2016-01-23,29678,CREDIT
19,2016-01-17,23133,CREDIT
19,2016-01-26,119081,CREDIT
19,2016-01-06,135552,CREDIT
19,2016-01-27,53261,CREDIT
19,2016-02-19,60441,CREDIT
19,2016-02-05,82529,CREDIT
19,2016-02-24,185717,CREDIT
19,2016-02-06,191753,CREDIT
19,2016-02-10,45017,CREDIT
19,2016-02-19,33842,CREDIT
19,2016-02-16,31828,CREDIT
19,2016-03-02,181898,CREDIT
19,2016-03-03,70986,CREDIT
19,2016-03-20,82565,CREDIT
19,2016-03-05,39027,CREDIT
19,2016-03-02,28500,CREDIT
19,2016-03-01,54182,CREDIT
19,2016-03-02,1271,CREDIT
19,2016-05-24,122837,CREDIT
19,2016-05-19,97159,CREDIT
19,2016-05-19,72920,CREDIT
19,2016-05-01,10233,CREDIT
19,2016-05-19,189379,CREDIT
19,2016-05-06,30510,CREDIT
19,2016-05-17,69382,CREDIT
19,2016-05-15,84426,CREDIT
19,2016-06-08,128437,CREDIT
19,2016-06-12,108845,CREDIT
19,2016-06-01,14995,CREDIT
19,2016-06-16,58527,CREDIT
19,2016-06-05,125887,CREDIT
19,2016-06-04,165933,CREDIT
19,2016-07-20,108821,CREDIT
19,2016-07-25,92494,CREDIT
19,2016-07-03,32103,CREDIT
19,2016-07-08,32543,CREDIT
19,2016-07-15,80846,CREDIT
19,2016-07-21,43340,CREDIT
19,2016-07-07,177893,CREDIT
19,2016-07-14,174700,CREDIT
19,2016-09-16,178436,CREDIT
19,2016-09-06,118866,CREDIT
19,2016-10-14,24302,CREDIT
19,2016-11-17,79310,CREDIT
19,2016-11-17,194392,CREDIT
19,2016-11-19,137725,CREDIT
19,2016-11-11,110870,CREDIT
19,2016-11-22,15802,CREDIT
19,2016-11-12,22087,CREDIT
19,2016-11-09,150980,CREDIT
19,2017-02-18,151447,CREDIT
19,2017-02-09,195213,CREDIT
19,2017-02-06,49518,CREDIT
19,2017-02-26,62984,CREDIT
19,2017-02-22,99734,CREDIT
19,2017-02-05,147795,CREDIT
19,2017-02-15,63287,CREDIT
19,2017-02-10,106212,CREDIT
19,2017-03-08,88575,CREDIT
19,2017-03-09,191600,CREDIT
20,2016-01-12,129367,CREDIT
20,2016-02-15,107545,CREDIT
20,2016-02-01,85814,CREDIT
20,2016-02-10,56132,CREDIT
20,2016-04-22,108457,CREDIT
20,2016-04-03,118888,CREDIT
20,2016-04-03,64115,CREDIT
20,2016-06-04,55520,CREDIT
20,2016-07-14,42266,CREDIT
20,2016-07-03,130120,CREDIT
20,2016-07-09,70593,CREDIT
20,2016-07-15,141689,CREDIT
20,2016-08-07,73522,CREDIT
20,2016-08-12,48868,CREDIT
20,2016-08-16,102985,CREDIT
20,2016-09-14,150908,CREDIT
20,2016-09-12,153180,CREDIT
20,2016-09-05,70639,CREDIT
20,2016-09-17,196218,CREDIT
20,2016-09-09,161015,CREDIT
20,2016-09-18,17705,CREDIT
20,2016-09-15,65553,CREDIT
20,2016-10-26,176672,CREDIT
20,2016-10-06,90467,CREDIT
20,2016-10-01,104632,CREDIT
20,2016-10-17,37844,CREDIT
20,2016-10-01,33453,CREDIT
20,2016-10-03,11676,CREDIT
20,2016-10-07,128453,CREDIT
20,2016-11-10,131568,CREDIT
20,2016-11-05,111252,CREDIT
20,2016-11-15,104713,CREDIT
20,2016-12-08,153296,CREDIT
20,2017-01-14,120606,CREDIT
20,2017-01-16,181442,CREDIT
20,2017-01-14,29292,CREDIT
20,2017-01-25,64262,CREDIT
20,2017-01-23,142782,CREDIT
20,2017-01-10,165270,CREDIT
20,2017-01-24,5050,CREDIT
20,2017-01-15,192738,CREDIT
20,2017-02-13,122052,CREDIT
20,2017-02-27,185318,CREDIT
20,2017-02-15,187905,CREDIT
20,2017-02-21,144569,CREDIT
20,2017-02-10,2040,CREDIT
21,2016-01-10,190820,CREDIT
21,2016-01-25,27289,CREDIT
21,2016-01-23,179705,CREDIT
21,2016-01-03,19774,CREDIT
21,2016-01-19,113141,CREDIT
21,2016-01-21,100109,CREDIT
21,2016-02-14,198570,CREDIT
21,2016-02-02,23068,CREDIT
21,2016-02-26,62040,CREDIT
21,2016-02-19,82472,CREDIT
21,2016-02-22,14497,CREDIT
21,2016-02-27,9746,CREDIT
21,2016-03-10,107367,CREDIT
21,2016-03-02,27131,CREDIT
21,2016-04-18,60631,CREDIT
21,2016-05-14,159105,CREDIT
21,2016-05-27,89377,CREDIT
21,2016-06-06,42105,CREDIT
21,2016-06-15,143994,CREDIT
21,2016-07-09,99987,CREDIT
21,2016-07-05,189738,CREDIT
21,2016-09-14,75987,CREDIT
21,2016-09-05,122155,CREDIT
21,2016-09-02,91975,CREDIT
21,2016-10-09,138374,CREDIT
21,2016-10-21,65943,CREDIT
21,2016-11-18,18695,CREDIT
21,2016-11-19,123293,CREDIT
21,2016-11-13,11023,CREDIT
21,2016-11-14,116643,CREDIT
21,2016-11-21,93643,CREDIT
21,2016-11-16,51716,CREDIT
21,2016-11-25,136199,CREDIT
21,2016-11-07,171425,CREDIT
21,2016-12-24,39286,CREDIT
21,2016-12-17,170031,CREDIT
21,2016-12-15,59750,CREDIT
21,2016-12-13,102609,CREDIT
21,2017-01-12,65427,CREDIT
21,2017-01-24,173848,CREDIT
21,2017-02-17,88071,CREDIT
21,2017-02-02,167055,CREDIT
21,2017-02-26,24244,CREDIT
21,2017-02-04,50472,CREDIT
21,2017-02-11,116806,CREDIT
21,2017-02-21,153970,CREDIT
21,2017-03-09,151785,CREDIT
21,2017-03-27,72764,CREDIT
21,2017-03-11,11084,CREDIT
21,2017-03-26,178134,CREDIT
21,2017-03-14,5143,CREDIT
21,2017-03-01,105080,CREDIT
21,2017-03-24,45643,CREDIT
22,2016-02-09,98583,CREDIT
22,2016-02-21,12763,CREDIT
22,2016-03-14,185714,CREDIT
22,2016-04-06,55018,CREDIT
22,2016-04-26,10419,CREDIT
22,2016-04-15,121571,CREDIT
22,2016-04-13,157591,CREDIT
22,2016-04-22,102768,CREDIT
22,2016-04-17,197980,CREDIT
22,2016-04-16,31813,CREDIT
22,2016-04-02,109476,CREDIT
22,2016-05-13,91738,CREDIT
22,2016-05-25,155095,CREDIT
22,2016-05-19,37586,CREDIT
22,2016-05-09,23381,CREDIT
22,2016-05-26,105676,CREDIT
22,2016-05-16,129611,CREDIT
22,2016-05-10,49119,CREDIT
22,2016-06-09,67431,CREDIT
22,2016-06-03,22670,CREDIT
22,2016-06-09,107824,CREDIT
22,2016-07-21,119277,CREDIT
22,2016-07-08,79196,CREDIT
22,2016-07-10,71855,CREDIT
22,2016-07-08,183396,CREDIT
22,2016-07-05,180973,CREDIT
22,2016-08-17,8971,CREDIT
22,2016-09-12,191900,CREDIT
22,2016-10-22,163924,CREDIT
22,2016-10-25,28219,CREDIT
22,2016-11-07,167829,CREDIT
22,2016-11-06,107435,CREDIT
22,2016-12-20,153494,CREDIT
22,2016-12-08,70937,CREDIT
22,2016-12-04,170379,CREDIT
22,2017-01-14,78150,CREDIT
22,2017-01-08,46406,CREDIT
22,2017-01-26,197652,CREDIT
22,2017-01-23,107172,CREDIT
22,2017-01-08,140278,CREDIT
22,2017-01-04,185970,CREDIT
22,2017-01-02,13340,CREDIT
22,2017-01-12,31626,CREDIT
22,2017-02-05,166514,CREDIT
22,2017-02-10,129223,CREDIT
22,2017-02-03,142110,CREDIT
22,2017-02-02,8353,CREDIT
22,2017-02-20,18724,CREDIT
22,2017-02-03,195825,CREDIT
22,2017-02-02,57154,CREDIT
22,2017-02-27,154462,CREDIT
22,2017-03-26,62248,CREDIT
23,2016-01-12,148741,CREDIT
23,2016-01-21,177309,CREDIT
23,2016-01-19,65731,CREDIT
23,2016-01-02,196425,CREDIT
23,2016-01-11,146612,CREDIT
23,2016-02-18,196300,CREDIT
23,2016-02-03,104979,CREDIT
23,2016-03-07,105200,CREDIT
23,2016-03-09,162221,CREDIT
23,2016-03-06,8336,CREDIT
23,2016-04-13,93784,CREDIT
23,2016-04-24,104785,CREDIT
23,2016-04-04,113396,CREDIT
23,2016-04-26,66515,CREDIT
23,2016-04-18,30796,CREDIT
23,2016-04-27,41698,CREDIT
23,2016-04-02,148463,CREDIT
23,2016-04-14,96654,CREDIT
23,2016-05-04,95828,CREDIT
23,2016-05-15,106582,CREDIT
23,2016-05-17,88304,CREDIT
23,2016-05-11,10216,CREDIT
23,2016-06-18,85062,CREDIT
23,2016-06-25,142672,CREDIT
23,2016-06-12,180733,CREDIT
23,2016-06-15,42841,CREDIT
23,2016-06-02,13583,CREDIT
23,2016-07-18,119422,CREDIT
23,2016-07-17,186015,CREDIT
23,2016-07-23,99992,CREDIT
23,2016-07-24,36939,CREDIT
23,2016-07-09,141014,CREDIT
23,2016-07-10,110404,CREDIT
23,2016-07-19,94909,CREDIT
23,2016-07-22,123528,CREDIT
23,2016-08-06,128921,CREDIT
23,2016-08-18,76654,CREDIT
23,2016-08-25,87559,CREDIT
23,2016-08-11,122372,CREDIT
23,2016-08-25,103587,CREDIT
23,2016-08-06,137883,CREDIT
23,2016-08-11,105303,CREDIT
23,2016-09-18,97316,CREDIT
23,2016-10-08,165082,CREDIT
23,2016-10-23,56901,CREDIT
23,2016-10-10,79044,CREDIT
23,2016-10-09,159587,CREDIT
23,2016-10-11,40652,CREDIT
23,2016-10-12,155730,CREDIT
23,2016-10-10,48140,CREDIT
23,2016-11-27,29471,CREDIT
23,2016-11-19,197845,CREDIT
23,2016-11-18,188618,CREDIT
23,2016-11-14,146458,CREDIT
23,2016-11-20,100131,CREDIT
23,2016-11-11,52629,CREDIT
23,2016-11-24,188174,CREDIT
23,2016-12-12,58999,CREDIT
23,2016-12-14,68511,CREDIT
23,2016-12-17,13931,CREDIT
23,2016-12-15,164754,CREDIT
23,2016-12-20,89981,CREDIT
23,2017-01-07,23255,CREDIT
23,2017-01-22,104123,CREDIT
23,2017-02-27,150762,CREDIT
23,2017-02-22,167933,CREDIT
23,2017-02-23,111883,CREDIT
23,2017-02-08,75086,CREDIT
23,2017-02-22,26240,CREDIT
23,2017-02-22,97943,CREDIT
23,2017-03-25,76711,CREDIT
23,2017-03-15,118836,CREDIT
23,2017-03-01,173476,CREDIT
23,2017-03-05,41436,CREDIT
24,2016-01-19,110995,CREDIT
24,2016-01-19,103858,CREDIT
24,2016-01-10,119083,CREDIT
24,2016-01-01,188799,CREDIT
24,2016-02-16,195933,CREDIT
24,2016-03-07,132520,CREDIT
24,2016-04-14,50644,CREDIT
24,2016-04-03,146274,CREDIT
24,2016-04-10,103678,CREDIT
24,2016-05-13,1902,CREDIT
24,2016-05-21,44267,CREDIT
24,2016-05-07,85964,CREDIT
24,2016-05-07,119111,CREDIT
24,2016-05-14,4374,CREDIT
24,2016-05-18,87885,CREDIT
24,2016-05-26,78429,CREDIT
24,2016-06-17,40089,CREDIT
24,2016-06-18,53219,CREDIT
24,2016-06-14,154176,CREDIT
24,2016-06-04,196437,CREDIT
24,2016-06-08,94090,CREDIT
24,2016-06-01,171664,CREDIT
24,2016-06-14,14218,CREDIT
24,2016-07-19,194368,CREDIT
24,2016-08-16,75596,CREDIT
24,2016-08-19,121035,CREDIT
24,2016-08-23,13273,CREDIT
24,2016-08-01,63837,CREDIT
24,2016-08-24,35430,CREDIT
24,2016-08-20,169449,CREDIT
24,2016-08-02,8274,CREDIT
24,2016-09-16,103258,CREDIT
24,2016-09-25,180604,CREDIT
24,2016-09-21,179047,CREDIT
24,2016-10-23,175814,CREDIT
24,2016-10-25,124513,CREDIT
24,2016-11-23,177809,CREDIT
24,2016-11-07,21117,CREDIT
24,2016-11-25,129002,CREDIT
24,2016-11-19,112518,CREDIT
24,2016-11-24,147171,CREDIT
24,2016-11-09,164673,CREDIT
24,2016-12-20,181078,CREDIT
24,2016-12-02,171479,CREDIT
24,2016-12-16,15765,CREDIT
24,2016-12-05,98155,CREDIT
24,2016-12-15,66601,CREDIT
24,2016-12-07,57751,CREDIT
24,2017-01-14,49669,CREDIT
24,2017-01-23,60689,CREDIT
24,2017-01-25,191976,CREDIT
24,2017-01-06,151292,CREDIT
24,2017-01-12,101224,CREDIT
24,2017-01-20,73716,CREDIT
24,2017-01-09,144735,CREDIT
24,2017-01-08,85183,CREDIT
24,2017-02-03,68466,CREDIT
24,2017-02-01,163255,CREDIT
24,2017-02-24,69400,CREDIT
24,2017-02-04,91278,CREDIT
24,2017-02-24,23258,CREDIT
25,2016-02-10,37961,CREDIT
25,2016-03-12,106167,CREDIT
25,2016-04-19,174589,CREDIT
25,2016-04-16,133198,CREDIT
25,2016-04-18,93317,CREDIT
25,2016-04-20,43560,CREDIT
25,2016-04-21,98632,CREDIT
25,2016-04-01,139515,CREDIT
25,2016-04-09,42895,CREDIT
25,2016-04-08,118945,CREDIT
25,2016-05-04,70444,CREDIT
25,2016-05-02,161237,CREDIT
25,2016-05-01,158804,CREDIT
25,2016-05-22,88619,CREDIT
25,2016-05-06,195460,CREDIT
25,2016-05-27,26748,CREDIT
25,2016-07-24,34942,CREDIT
25,2016-08-20,196077,CREDIT
25,2016-08-27,111329,CREDIT
25,2016-09-16,103205,CREDIT
25,2016-09-14,107861,CREDIT
25,2016-09-11,60623,CREDIT
25,2016-09-17,72839,CREDIT
25,2016-09-26,56445,CREDIT
25,2016-09-04,92249,CREDIT
25,2016-09-03,127416,CREDIT
25,2016-10-05,25534,CREDIT
25,2016-10-13,185223,CREDIT
25,2016-10-05,189795,CREDIT
25,2016-10-02,147440,CREDIT
25,2016-10-13,149773,CREDIT
25,2016-10-01,98644,CREDIT
25,2016-10-09,136841,CREDIT
25,2016-11-27,189927,CREDIT
25,2016-11-05,80047,CREDIT
25,2016-11-09,79391,CREDIT
25,2016-11-06,145281,CREDIT
25,2016-11-15,32593,CREDIT
25,2016-11-16,154196,CREDIT
25,2016-11-07,120355,CREDIT
25,2016-12-08,64763,CREDIT
25,2017-01-14,54881,CREDIT
25,2017-01-13,16520,CREDIT
25,2017-01-26,41710,CREDIT
25,2017-01-26,190708,CREDIT
25,2017-01-19,155198,CREDIT
25,2017-02-03,35516,CREDIT
25,2017-02-18,51929,CREDIT
25,2017-02-25,81134,CREDIT
25,2017-02-16,51264,CREDIT
25,2017-02-03,23694,CREDIT
25,2017-03-26,170477,CREDIT
25,2017-03-26,27693,CREDIT
25,2017-03-09,134913,CREDIT
25,2017-03-23,147918,CREDIT
25,2017-03-21,55500,CREDIT
25,2017-03-01,131544,CREDIT
25,2017-03-07,192125,CREDIT
25,2017-03-17,177656,CREDIT
26,2016-03-20,130939,CREDIT
26,2016-03-24,59812,CREDIT
26,2016-03-20,88056,CREDIT
26,2016-03-02,85094,CREDIT
26,2016-03-24,183136,CREDIT
26,2016-03-06,10025,CREDIT
26,2016-03-02,25097,CREDIT
26,2016-03-21,180085,CREDIT
26,2016-04-09,93555,CREDIT
26,2016-04-11,137895,CREDIT
26,2016-04-04,107538,CREDIT
26,2016-04-23,53135,CREDIT
26,2016-04-10,71173,CREDIT
26,2016-04-21,13297,CREDIT
26,2016-05-11,30835,CREDIT
26,2016-05-16,189847,CREDIT
26,2016-05-04,85591,CREDIT
26,2016-05-11,37205,CREDIT
26,2016-05-14,127828,CREDIT
26,2016-05-16,198378,CREDIT
26,2016-05-04,145593,CREDIT
26,2016-06-09,130160,CREDIT
26,2016-06-08,163270,CREDIT
26,2016-06-21,3085,CREDIT
26,2016-07-20,33312,CREDIT
26,2016-09-08,104327,CREDIT
26,2016-09-17,28489,CREDIT
26,2016-09-22,47524,CREDIT
26,2016-09-22,6596,CREDIT
26,2016-09-19,52911,CREDIT
26,2016-09-19,58281,CREDIT
26,2016-09-21,174128,CREDIT
26,2016-09-18,149094,CREDIT
26,2016-10-12,192287,CREDIT
26,2016-10-24,24455,CREDIT
26,2016-11-01,149333,CREDIT
26,2016-11-16,7860,CREDIT
26,2016-11-05,179061,CREDIT
26,2016-11-03,65414,CREDIT
26,2016-11-02,35810,CREDIT
26,2017-01-07,157779,CREDIT
26,2017-01-23,165299,CREDIT
26,2017-01-12,166724,CREDIT
26,2017-01-05,92965,CREDIT
26,2017-01-22,24779,CREDIT
26,2017-01-23,16620,CREDIT
26,2017-01-11,99554,CREDIT
26,2017-01-05,91342,CREDIT
26,2017-02-01,6255,CREDIT
26,2017-02-14,75587,CREDIT
26,2017-02-19,124349,CREDIT
26,2017-02-14,196458,CREDIT
26,2017-02-27,104439,CREDIT
26,2017-02-21,24642,CREDIT
26,2017-02-18,121481,CREDIT
26,2017-03-24,75530,CREDIT
26,2017-03-04,27796,CREDIT
26,2017-03-05,191776,CREDIT
26,2017-03-04,121539,CREDIT
26,2017-03-03,52928,CREDIT
26,2017-03-15,109297,CREDIT
26,2017-03-18,171555,CREDIT
26,2017-03-22,30182,CREDIT
27,2016-01-17,187899,CREDIT
27,2016-02-24,90700,CREDIT
27,2016-02-08,190856,CREDIT
27,2016-02-24,3545,CREDIT
27,2016-02-25,189556,CREDIT
27,2016-02-24,3447,CREDIT
27,2016-02-19,40048,CREDIT
27,2016-02-08,44412,CREDIT
27,2016-02-09,91622,CREDIT
27,2016-03-14,92939,CREDIT
27,2016-04-08,125632,CREDIT
27,2016-04-25,69515,CREDIT
27,2016-04-24,25071,CREDIT
27,2016-04-06,104195,CREDIT
27,2016-04-18,53765,CREDIT
27,2016-04-11,34387,CREDIT
27,2016-05-01,32212,CREDIT
27,2016-05-01,53932,CREDIT
27,2016-05-14,23429,CREDIT
27,2016-05-14,67130,CREDIT
27,2016-05-18,175413,CREDIT
27,2016-05-11,162538,CREDIT
27,2016-05-21,168896,CREDIT
